timeStamp,jaccardSimilarity
07/11/2025 06:41:36,0.21019108280254778
07/11/2025 06:41:37,0.21794871794871795
07/11/2025 06:41:37,0.1838006230529595
07/11/2025 06:41:37,0.21405750798722045
07/11/2025 06:41:37,0.21019108280254778
07/11/2025 06:41:38,0.25412541254125415
07/11/2025 06:41:38,0.2459016393442623
07/11/2025 06:41:38,0.20634920634920634
07/11/2025 06:41:38,0.22186495176848875
07/11/2025 06:41:38,0.1949685534591195
07/11/2025 06:41:39,0.22580645161290322
07/11/2025 06:41:39,0.21019108280254778
07/11/2025 06:41:39,0.2582781456953642
07/11/2025 06:41:39,0.23778501628664495
07/11/2025 06:41:39,0.20253164556962025
07/11/2025 06:41:39,0.21405750798722045
07/11/2025 06:41:39,0.25
07/11/2025 06:41:40,0.21794871794871795
07/11/2025 06:41:40,0.1949685534591195
07/11/2025 06:41:40,0.19122257053291536
07/11/2025 06:41:40,0.24183006535947713
07/11/2025 06:41:40,0.25412541254125415
07/11/2025 06:41:41,0.22580645161290322
07/11/2025 06:41:41,0.22186495176848875
07/11/2025 06:41:41,0.2297734627831715
07/11/2025 06:41:41,0.18012422360248448
07/11/2025 06:41:41,0.2459016393442623
07/11/2025 06:41:41,0.22580645161290322
07/11/2025 06:41:42,0.23376623376623376
07/11/2025 06:41:42,0.20634920634920634
07/11/2025 06:41:42,0.20634920634920634
07/11/2025 06:41:42,0.19873817034700317
07/11/2025 06:41:42,0.21405750798722045
07/11/2025 06:41:42,0.20634920634920634
07/11/2025 06:41:43,0.22186495176848875
07/11/2025 06:41:43,0.19873817034700317
07/11/2025 06:41:43,0.20634920634920634
07/11/2025 06:41:43,0.21405750798722045
07/11/2025 06:41:43,0.21794871794871795
07/11/2025 06:41:43,0.19873817034700317
07/11/2025 06:41:44,0.23778501628664495
07/11/2025 06:41:44,0.19122257053291536
07/11/2025 06:41:44,0.24183006535947713
07/11/2025 06:41:44,0.21019108280254778
07/11/2025 06:41:44,0.21019108280254778
07/11/2025 06:41:44,0.21019108280254778
07/11/2025 06:41:45,0.24183006535947713
07/11/2025 06:41:45,0.21405750798722045
07/11/2025 06:41:45,0.25412541254125415
07/11/2025 06:41:45,0.26245847176079734
07/11/2025 06:41:45,0.23778501628664495
07/11/2025 06:41:45,0.18012422360248448
07/11/2025 06:41:46,0.23376623376623376
07/11/2025 06:41:46,0.25
07/11/2025 06:41:46,0.22580645161290322
07/11/2025 06:41:46,0.22580645161290322
07/11/2025 06:41:46,0.20253164556962025
07/11/2025 06:41:46,0.20253164556962025
07/11/2025 06:41:47,0.22186495176848875
07/11/2025 06:41:47,0.20253164556962025
07/11/2025 06:41:47,0.21405750798722045
07/11/2025 06:41:47,0.21019108280254778
07/11/2025 06:41:47,0.22186495176848875
07/11/2025 06:41:47,0.22580645161290322
07/11/2025 06:41:48,0.2297734627831715
07/11/2025 06:41:48,0.23778501628664495
07/11/2025 06:41:48,0.21794871794871795
07/11/2025 06:41:48,0.21794871794871795
07/11/2025 06:41:48,0.20634920634920634
07/11/2025 06:41:48,0.22186495176848875
07/11/2025 06:41:49,0.22580645161290322
07/11/2025 06:41:49,0.22186495176848875
07/11/2025 06:41:49,0.2297734627831715
07/11/2025 06:41:49,0.23376623376623376
07/11/2025 06:41:49,0.2297734627831715
07/11/2025 06:41:49,0.25
07/11/2025 06:41:50,0.22186495176848875
07/11/2025 06:41:50,0.20634920634920634
07/11/2025 06:41:50,0.2459016393442623
07/11/2025 06:41:50,0.21794871794871795
07/11/2025 06:41:50,0.19122257053291536
07/11/2025 06:41:50,0.21019108280254778
07/11/2025 06:41:51,0.21794871794871795
07/11/2025 06:41:51,0.20634920634920634
07/11/2025 06:41:51,0.2582781456953642
07/11/2025 06:41:51,0.23376623376623376
07/11/2025 06:41:51,0.2459016393442623
07/11/2025 06:41:51,0.2459016393442623
07/11/2025 06:41:52,0.21794871794871795
07/11/2025 06:41:52,0.1728395061728395
07/11/2025 06:41:52,0.23778501628664495
07/11/2025 06:41:52,0.21794871794871795
07/11/2025 06:41:52,0.21794871794871795
07/11/2025 06:41:52,0.22580645161290322
07/11/2025 06:41:53,0.19873817034700317
07/11/2025 06:41:53,0.23778501628664495
07/11/2025 06:41:53,0.24183006535947713
07/11/2025 06:41:53,0.25
07/11/2025 06:41:53,0.24183006535947713
07/11/2025 06:41:53,0.2297734627831715
07/11/2025 06:41:54,0.21405750798722045
07/11/2025 06:41:54,0.22186495176848875
07/11/2025 06:41:54,0.23778501628664495
07/11/2025 06:41:54,0.21794871794871795
07/11/2025 06:41:54,0.25412541254125415
07/11/2025 06:41:54,0.20634920634920634
07/11/2025 06:41:55,0.22186495176848875
07/11/2025 06:41:55,0.23376623376623376
07/11/2025 06:41:55,0.22186495176848875
07/11/2025 06:41:55,0.23778501628664495
07/11/2025 06:41:55,0.21019108280254778
07/11/2025 06:41:55,0.1949685534591195
07/11/2025 06:41:56,0.24183006535947713
07/11/2025 06:41:56,0.23376623376623376
07/11/2025 06:41:56,0.2297734627831715
07/11/2025 06:41:56,0.24183006535947713
07/11/2025 06:41:56,0.2297734627831715
07/11/2025 06:41:56,0.23778501628664495
07/11/2025 06:41:57,0.23778501628664495
07/11/2025 06:41:57,0.20253164556962025
07/11/2025 06:41:57,0.20634920634920634
07/11/2025 06:41:57,0.21794871794871795
07/11/2025 06:41:57,0.26666666666666666
07/11/2025 06:41:58,0.23778501628664495
07/11/2025 06:41:58,0.2582781456953642
07/11/2025 06:41:58,0.1875
07/11/2025 06:41:58,0.2297734627831715
07/11/2025 06:41:58,0.21405750798722045
07/11/2025 06:41:58,0.2297734627831715
07/11/2025 06:41:58,0.21405750798722045
07/11/2025 06:41:59,0.21019108280254778
07/11/2025 06:41:59,0.2297734627831715
07/11/2025 06:41:59,0.23778501628664495
07/11/2025 06:41:59,0.2297734627831715
07/11/2025 06:41:59,0.21019108280254778
07/11/2025 06:41:59,0.1949685534591195
07/11/2025 06:42:00,0.21794871794871795
07/11/2025 06:42:00,0.23376623376623376
07/11/2025 06:42:00,0.21405750798722045
07/11/2025 06:42:00,0.19873817034700317
07/11/2025 06:42:00,0.21794871794871795
07/11/2025 06:42:00,0.21794871794871795
07/11/2025 06:42:01,0.20634920634920634
