timeStamp,jaccardSimilarity
21/10/2025 10:14:56,0.0
21/10/2025 10:14:56,0.0
21/10/2025 10:14:56,0.0
21/10/2025 10:14:56,0.029411764705882353
21/10/2025 10:14:56,0.0
21/10/2025 10:14:57,0.0
21/10/2025 10:14:57,0.06060606060606061
21/10/2025 10:14:57,0.0
21/10/2025 10:14:57,0.0
21/10/2025 10:14:57,0.0
21/10/2025 10:14:57,0.06060606060606061
21/10/2025 10:14:58,0.0
21/10/2025 10:14:58,0.06060606060606061
21/10/2025 10:14:58,0.0
21/10/2025 10:14:58,0.0
21/10/2025 10:15:26,0.0
21/10/2025 10:15:26,0.0
21/10/2025 10:15:26,0.0
21/10/2025 10:15:27,0.029411764705882353
21/10/2025 10:15:27,0.0
21/10/2025 10:15:27,0.0
21/10/2025 10:15:27,0.0
21/10/2025 10:15:27,0.06060606060606061
21/10/2025 10:15:27,0.0
21/10/2025 10:15:28,0.0
21/10/2025 10:15:28,0.029411764705882353
21/10/2025 10:15:28,0.0
21/10/2025 10:15:28,0.06060606060606061
21/10/2025 10:15:28,0.029411764705882353
21/10/2025 10:15:28,0.0
21/10/2025 10:15:28,0.029411764705882353
21/10/2025 10:15:29,0.0
21/10/2025 10:15:29,0.029411764705882353
21/10/2025 10:15:29,0.029411764705882353
21/10/2025 10:15:29,0.0
21/10/2025 10:15:29,0.029411764705882353
21/10/2025 10:15:29,0.029411764705882353
21/10/2025 10:15:30,0.0
21/10/2025 10:15:30,0.0
21/10/2025 10:15:30,0.0
21/10/2025 10:15:30,0.029411764705882353
21/10/2025 10:15:30,0.0
21/10/2025 10:15:30,0.06060606060606061
21/10/2025 10:15:30,0.0
21/10/2025 10:15:31,0.0
21/10/2025 10:15:31,0.029411764705882353
21/10/2025 10:15:31,0.029411764705882353
21/10/2025 10:15:31,0.0
21/10/2025 10:15:31,0.029411764705882353
21/10/2025 10:15:31,0.029411764705882353
21/10/2025 10:15:32,0.0
21/10/2025 10:15:32,0.029411764705882353
21/10/2025 10:15:32,0.029411764705882353
21/10/2025 10:15:32,0.06060606060606061
21/10/2025 10:15:32,0.0
21/10/2025 10:15:32,0.029411764705882353
21/10/2025 10:15:33,0.0
21/10/2025 10:15:33,0.0
21/10/2025 10:15:33,0.029411764705882353
21/10/2025 10:15:33,0.029411764705882353
21/10/2025 10:15:33,0.0
21/10/2025 10:15:33,0.0
21/10/2025 10:15:33,0.0
21/10/2025 10:15:34,0.029411764705882353
21/10/2025 10:15:34,0.06060606060606061
21/10/2025 10:15:34,0.029411764705882353
21/10/2025 10:15:34,0.029411764705882353
21/10/2025 10:15:34,0.0
21/10/2025 10:15:34,0.0
21/10/2025 10:15:35,0.029411764705882353
21/10/2025 10:15:35,0.0
21/10/2025 10:15:35,0.0
21/10/2025 10:15:35,0.0
21/10/2025 10:15:35,0.0
21/10/2025 10:15:35,0.029411764705882353
21/10/2025 10:15:36,0.0
21/10/2025 10:15:36,0.029411764705882353
21/10/2025 10:15:36,0.0
21/10/2025 10:15:36,0.029411764705882353
21/10/2025 10:15:36,0.029411764705882353
21/10/2025 10:15:36,0.0
21/10/2025 10:15:37,0.0
21/10/2025 10:15:37,0.029411764705882353
21/10/2025 10:15:37,0.0
21/10/2025 10:15:37,0.0
21/10/2025 10:15:37,0.029411764705882353
21/10/2025 10:15:37,0.029411764705882353
21/10/2025 10:15:38,0.029411764705882353
21/10/2025 10:15:38,0.0
21/10/2025 10:15:38,0.029411764705882353
21/10/2025 10:15:38,0.029411764705882353
21/10/2025 10:15:38,0.06060606060606061
21/10/2025 10:15:38,0.029411764705882353
21/10/2025 10:15:38,0.0
21/10/2025 10:15:39,0.06060606060606061
21/10/2025 10:15:39,0.029411764705882353
